File name,Package name,File size,Package size,File size in package (%),File size in system (%)
usr/share/fonts/gs/n019023l.afm,ghostscript-fonts,43493,4726767,0.9,0.1
usr/share/fonts/gs/n019024l.afm,ghostscript-fonts,43133,4726767,0.9,0.1
usr/share/fonts/gs/n019043l.afm,ghostscript-fonts,42680,4726767,0.9,0.0
usr/share/fonts/gs/n019044l.afm,ghostscript-fonts,42381,4726767,0.9,0.0
usr/share/fonts/gs/n019063l.afm,ghostscript-fonts,42911,4726767,0.9,0.1
usr/share/fonts/gs/n019064l.afm,ghostscript-fonts,42852,4726767,0.9,0.1
usr/share/fonts/gs/n021003l.afm,ghostscript-fonts,43346,4726767,0.9,0.1
usr/share/fonts/gs/n021004l.afm,ghostscript-fonts,43161,4726767,0.9,0.1
usr/share/fonts/gs/n021023l.afm,ghostscript-fonts,43339,4726767,0.9,0.1
usr/share/fonts/gs/n021024l.afm,ghostscript-fonts,43405,4726767,0.9,0.1
usr/share/fonts/gs/n022003l.afm,ghostscript-fonts,26723,4726767,0.6,0.0
usr/share/fonts/gs/n022004l.afm,ghostscript-fonts,26743,4726767,0.6,0.0
usr/share/fonts/gs/n022023l.afm,ghostscript-fonts,26904,4726767,0.6,0.0
usr/share/fonts/gs/n022024l.afm,ghostscript-fonts,26867,4726767,0.6,0.0
usr/share/fonts/gs/p052003l.afm,ghostscript-fonts,43497,4726767,0.9,0.1
usr/share/fonts/gs/p052004l.afm,ghostscript-fonts,43225,4726767,0.9,0.1
usr/share/fonts/gs/p052023l.afm,ghostscript-fonts,43482,4726767,0.9,0.1
usr/share/fonts/gs/p052024l.afm,ghostscript-fonts,42730,4726767,0.9,0.1
usr/share/fonts/gs/s050000l.afm,ghostscript-fonts,9686,4726767,0.2,0.0
usr/share/fonts/gs/z003034l.afm,ghostscript-fonts,38911,4726767,0.8,0.0
usr/share/fonts/gs/a010013l.pfb,ghostscript-fonts,69958,4726767,1.5,0.1
usr/share/fonts/gs/a010015l.pfb,ghostscript-fonts,72436,4726767,1.5,0.1
usr/share/fonts/gs/a010033l.pfb,ghostscript-fonts,71712,4726767,1.5,0.1
usr/share/fonts/gs/a010035l.pfb,ghostscript-fonts,75330,4726767,1.6,0.1
usr/share/fonts/gs/b018012l.pfb,ghostscript-fonts,110877,4726767,2.3,0.1
usr/share/fonts/gs/b018015l.pfb,ghostscript-fonts,99292,4726767,2.1,0.1
usr/share/fonts/gs/b018032l.pfb,ghostscript-fonts,118551,4726767,2.5,0.1
usr/share/fonts/gs/b018035l.pfb,ghostscript-fonts,107917,4726767,2.3,0.1
usr/share/fonts/gs/c059013l.pfb,ghostscript-fonts,116384,4726767,2.5,0.1
usr/share/fonts/gs/c059016l.pfb,ghostscript-fonts,118436,4726767,2.5,0.1
usr/share/fonts/gs/c059033l.pfb,ghostscript-fonts,117393,4726767,2.5,0.1
usr/share/fonts/gs/c059036l.pfb,ghostscript-fonts,114846,4726767,2.4,0.1
usr/share/fonts/gs/d050000l.pfb,ghostscript-fonts,45955,4726767,1.0,0.1
usr/share/fonts/gs/n019003l.pfb,ghostscript-fonts,68590,4726767,1.5,0.1
usr/share/fonts/gs/n019004l.pfb,ghostscript-fonts,72400,4726767,1.5,0.1
usr/share/fonts/gs/n019023l.pfb,ghostscript-fonts,71719,4726767,1.5,0.1
usr/share/fonts/gs/n019024l.pfb,ghostscript-fonts,73879,4726767,1.6,0.1
usr/share/fonts/gs/n019043l.pfb,ghostscript-fonts,74138,4726767,1.6,0.1
usr/share/fonts/gs/n019044l.pfb,ghostscript-fonts,75310,4726767,1.6,0.1
usr/share/fonts/gs/n019063l.pfb,ghostscript-fonts,73032,4726767,1.5,0.1
usr/share/fonts/gs/n019064l.pfb,ghostscript-fonts,77734,4726767,1.6,0.1
usr/share/fonts/gs/n021003l.pfb,ghostscript-fonts,113206,4726767,2.4,0.1
usr/share/fonts/gs/n021004l.pfb,ghostscript-fonts,108822,4726767,2.3,0.1
usr/share/fonts/gs/n021023l.pfb,ghostscript-fonts,108217,4726767,2.3,0.1
usr/share/fonts/gs/n021024l.pfb,ghostscript-fonts,96211,4726767,2.0,0.1
usr/share/fonts/gs/n022003l.pfb,ghostscript-fonts,96263,4726767,2.0,0.1
usr/share/fonts/gs/n022004l.pfb,ghostscript-fonts,120373,4726767,2.5,0.1
usr/share/fonts/gs/n022023l.pfb,ghostscript-fonts,101133,4726767,2.1,0.1
usr/share/fonts/gs/n022024l.pfb,ghostscript-fonts,114228,4726767,2.4,0.1
usr/share/fonts/gs/p052003l.pfb,ghostscript-fonts,133786,4726767,2.8,0.2
usr/share/fonts/gs/p052004l.pfb,ghostscript-fonts,133139,4726767,2.8,0.2
usr/share/fonts/gs/p052023l.pfb,ghostscript-fonts,126944,4726767,2.7,0.1
usr/share/fonts/gs/p052024l.pfb,ghostscript-fonts,131673,4726767,2.8,0.2
usr/share/fonts/gs/s050000l.pfb,ghostscript-fonts,33709,4726767,0.7,0.0
usr/share/fonts/gs/z003034l.pfb,ghostscript-fonts,113405,4726767,2.4,0.1
lib/ld-linux-aarch64.so.1,glibc,178224,2164880,8.2,0.2
lib/libanl.so.1,glibc,5848,2164880,0.3,0.0
lib/libc.so.6,glibc,1388624,2164880,64.1,1.6
lib/libcrypt.so.1,glibc,34592,2164880,1.6,0.0
lib/libdl.so.2,glibc,5848,2164880,0.3,0.0
lib/libm.so.6,glibc,468776,2164880,21.7,0.5
lib/libpthread.so.0,glibc,8312,2164880,0.4,0.0
lib/libresolv.so.2,glibc,51192,2164880,2.4,0.1
lib/librt.so.1,glibc,5920,2164880,0.3,0.0
lib/libutil.so.1,glibc,5848,2164880,0.3,0.0
lib/libnss_files.so.2,glibc,5848,2164880,0.3,0.0
lib/libnss_dns.so.2,glibc,5848,2164880,0.3,0.0
usr/bin/gnuplot,gnuplot,1155448,1155448,100.0,1.4
usr/lib/GraphicsMagick-1.3.40/config/delegates.mgk,graphicsmagick,7648,2528782,0.3,0.0
usr/lib/GraphicsMagick-1.3.40/config/type-ghostscript.mgk,graphicsmagick,10050,2528782,0.4,0.0
usr/lib/GraphicsMagick-1.3.40/config/type.mgk,graphicsmagick,86,2528782,0.0,0.0
usr/lib/GraphicsMagick-1.3.40/config/type-solaris.mgk,graphicsmagick,5253,2528782,0.2,0.0
usr/lib/GraphicsMagick-1.3.40/config/type-windows.mgk,graphicsmagick,15792,2528782,0.6,0.0
usr/share/GraphicsMagick-1.3.40/config/colors.mgk,graphicsmagick,497,2528782,0.0,0.0
usr/share/GraphicsMagick-1.3.40/config/log.mgk,graphicsmagick,2513,2528782,0.1,0.0
usr/share/GraphicsMagick-1.3.40/config/modules.mgk,graphicsmagick,439,2528782,0.0,0.0
usr/lib/libGraphicsMagick.so.3.24.2,graphicsmagick,1821688,2528782,72.0,2.1
usr/lib/libGraphicsMagick++.so.12.7.0,graphicsmagick,477008,2528782,18.9,0.6
usr/lib/libGraphicsMagickWand.so.2.9.8,graphicsmagick,181888,2528782,7.2,0.2
usr/bin/gm,graphicsmagick,5920,2528782,0.2,0.0
lib/libgcc_s.so,host-gcc-final,132,2055458,0.0,0.0
lib/libgcc_s.so.1,host-gcc-final,133312,2055458,6.5,0.2
lib/libatomic.so.1.2.0,host-gcc-final,67568,2055458,3.3,0.1
usr/lib/libstdc++.so.6.0.30,host-gcc-final,1851928,2055458,90.1,2.2
usr/lib/libstdc++.so.6.0.30-gdb.py,host-gcc-final,2518,2055458,0.1,0.0
etc/network/if-pre-up.d/wait_iface,ifupdown-scripts,576,2040,28.2,0.0
etc/network/nfs_check,ifupdown-scripts,846,2040,41.5,0.0
etc/init.d/S40network,ifupdown-scripts,438,2040,21.5,0.0
etc/network/interfaces,ifupdown-scripts,180,2040,8.8,0.0
etc/init.d/rcK,initscripts,423,831,50.9,0.0
etc/init.d/rcS,initscripts,408,831,49.1,0.0
usr/lib/xtables/libxt_CT.so,iptables,15432,1663419,0.9,0.0
usr/lib/xtables/libxt_NAT.so,iptables,24224,1663419,1.5,0.0
usr/lib/xtables/libxt_conntrack.so,iptables,28432,1663419,1.7,0.0
usr/lib/xtables/libxt_AUDIT.so,iptables,6040,1663419,0.4,0.0
usr/lib/xtables/libxt_CHECKSUM.so,iptables,6040,1663419,0.4,0.0
usr/lib/xtables/libxt_CLASSIFY.so,iptables,10336,1663419,0.6,0.0
usr/lib/xtables/libxt_CONNSECMARK.so,iptables,6040,1663419,0.4,0.0
usr/lib/xtables/libxt_CONNMARK.so,iptables,14632,1663419,0.9,0.0
usr/lib/xtables/libxt_DSCP.so,iptables,10336,1663419,0.6,0.0
usr/lib/xtables/libxt_IDLETIMER.so,iptables,10336,1663419,0.6,0.0
usr/lib/xtables/libxt_LED.so,iptables,10136,1663419,0.6,0.0
usr/lib/xtables/libxt_HMARK.so,iptables,14432,1663419,0.9,0.0
usr/lib/xtables/libxt_LOG.so,iptables,10712,1663419,0.6,0.0
usr/lib/xtables/libxt_MARK.so,iptables,14960,1663419,0.9,0.0
usr/lib/xtables/libxt_NFLOG.so,iptables,10136,1663419,0.6,0.0
usr/lib/xtables/libxt_NFQUEUE.so,iptables,10736,1663419,0.6,0.0
usr/lib/xtables/libxt_SECMARK.so,iptables,10336,1663419,0.6,0.0
usr/lib/xtables/libxt_RATEEST.so,iptables,10136,1663419,0.6,0.0
usr/lib/xtables/libxt_SET.so,iptables,18928,1663419,1.1,0.0
usr/lib/xtables/libxt_SYNPROXY.so,iptables,10136,1663419,0.6,0.0
usr/lib/xtables/libxt_TCPOPTSTRIP.so,iptables,10136,1663419,0.6,0.0
usr/lib/xtables/libxt_TEE.so,iptables,10336,1663419,0.6,0.0
usr/lib/xtables/libxt_TCPMSS.so,iptables,10336,1663419,0.6,0.0
usr/lib/xtables/libxt_TOS.so,iptables,10336,1663419,0.6,0.0
usr/lib/xtables/libxt_TPROXY.so,iptables,10536,1663419,0.6,0.0
usr/lib/xtables/libxt_TRACE.so,iptables,5960,1663419,0.4,0.0
usr/lib/xtables/libxt_addrtype.so,iptables,14416,1663419,0.9,0.0
usr/lib/xtables/libxt_bpf.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_cgroup.so,iptables,10512,1663419,0.6,0.0
usr/lib/xtables/libxt_cluster.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_comment.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_connbytes.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_connmark.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_connlimit.so,iptables,10704,1663419,0.6,0.0
usr/lib/xtables/libxt_dccp.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_devgroup.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_cpu.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_dscp.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_ecn.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_esp.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_hashlimit.so,iptables,31824,1663419,1.9,0.0
usr/lib/xtables/libxt_helper.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_ipcomp.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_iprange.so,iptables,14608,1663419,0.9,0.0
usr/lib/xtables/libxt_ipvs.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_length.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_limit.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_mac.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_mark.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_multiport.so,iptables,14800,1663419,0.9,0.0
usr/lib/xtables/libxt_nfacct.so,iptables,6224,1663419,0.4,0.0
usr/lib/xtables/libxt_osf.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_physdev.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_owner.so,iptables,14608,1663419,0.9,0.0
usr/lib/xtables/libxt_policy.so,iptables,14416,1663419,0.9,0.0
usr/lib/xtables/libxt_pkttype.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_recent.so,iptables,14608,1663419,0.9,0.0
usr/lib/xtables/libxt_quota.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_rpfilter.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_rateest.so,iptables,14224,1663419,0.9,0.0
usr/lib/xtables/libxt_sctp.so,iptables,18320,1663419,1.1,0.0
usr/lib/xtables/libxt_set.so,iptables,19088,1663419,1.1,0.0
usr/lib/xtables/libxt_socket.so,iptables,10704,1663419,0.6,0.0
usr/lib/xtables/libxt_statistic.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_standard.so,iptables,5960,1663419,0.4,0.0
usr/lib/xtables/libxt_string.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_tcpmss.so,iptables,6032,1663419,0.4,0.0
usr/lib/xtables/libxt_tcp.so,iptables,14224,1663419,0.9,0.0
usr/lib/xtables/libxt_time.so,iptables,14224,1663419,0.9,0.0
usr/lib/xtables/libxt_tos.so,iptables,10320,1663419,0.6,0.0
usr/lib/xtables/libxt_u32.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libxt_udp.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libebt_among.so,iptables,10128,1663419,0.6,0.0
usr/lib/xtables/libebt_802_3.so,iptables,10128,1663419,0.6,0.0
